area_type,availability,location,society,bhk,sqft,bath,balcony,price
3,61,329,525,2.0,1225.0,2.0,1.0,46.55
3,61,686,723,2.0,1240.0,2.0,2.0,47.12
3,61,686,723,2.0,1260.0,2.0,2.0,47.88
3,61,329,525,2.0,1290.0,2.0,1.0,49.02
3,18,288,643,3.0,1410.0,2.0,2.0,53.58
3,61,111,290,3.0,1410.0,2.0,3.0,53.58
0,61,85,723,2.0,1500.0,2.0,2.0,57.0
3,61,686,723,3.0,1500.0,2.0,2.0,57.0
3,28,102,263,3.0,1655.0,2.0,2.0,62.89
0,61,616,723,3.0,2000.0,3.0,1.0,76.0
3,61,14,723,7.0,2500.0,8.0,3.0,95.0
3,25,91,723,4.0,2500.0,4.0,3.0,95.0
0,61,290,723,8.0,2500.0,8.0,3.0,95.0
3,61,17,1171,2.0,1040.0,2.0,1.0,39.52
3,61,684,846,3.0,1756.0,3.0,2.0,66.73
3,27,102,263,3.0,1656.0,2.0,1.0,62.93
3,27,102,263,3.0,1556.0,2.0,1.0,59.13
3,61,684,846,3.0,1381.0,2.0,2.0,52.48
3,28,102,263,2.0,1246.0,2.0,2.0,47.35
3,61,684,846,2.0,1036.0,2.0,2.0,39.37
3,61,114,723,2.0,981.0,2.0,2.0,37.28
3,61,684,846,3.0,1282.0,2.0,1.0,48.72
3,61,684,846,3.0,1282.0,2.0,1.0,48.72
3,27,102,263,2.0,1247.0,2.0,1.0,47.39
3,61,684,846,3.0,1484.0,2.0,2.0,56.4
3,61,684,846,2.0,1274.0,2.0,2.0,48.42
3,61,684,846,3.0,1355.0,2.0,2.0,51.5
3,61,365,723,2.0,1105.0,2.0,2.0,42.0
3,61,622,915,2.0,1039.0,2.0,2.0,39.5
3,61,191,723,2.0,1315.0,2.0,2.0,50.0
3,61,120,684,2.0,920.0,2.0,0.0,35.0
3,23,680,952,2.0,1235.0,2.0,2.0,47.0
3,6,213,1085,3.0,1156.0,2.0,2.0,44.0
3,61,620,292,3.0,1550.0,3.0,1.0,59.0
3,61,114,388,2.0,1550.0,2.0,3.0,59.0
3,61,102,537,3.0,1760.0,3.0,2.0,67.0
3,61,213,447,2.0,919.0,2.0,2.0,35.0
3,61,501,723,2.0,1050.0,2.0,2.0,40.0
1,61,76,595,2.0,1050.0,2.0,3.0,40.0
2,61,87,723,2.0,1050.0,2.0,0.0,40.0
0,61,545,723,2.0,4200.0,1.0,2.0,160.0
3,61,622,651,3.0,1430.0,2.0,3.0,54.5
3,61,565,564,3.0,1180.0,2.0,2.0,45.0
0,61,128,805,3.0,1180.0,2.0,1.0,45.0
3,61,128,805,3.0,1075.0,2.0,1.0,41.0
3,61,79,856,2.0,865.0,2.0,2.0,33.0
3,61,25,723,3.0,1310.0,2.0,3.0,50.0
0,61,267,1132,2.0,1310.0,2.0,1.0,50.0
0,61,213,977,2.0,1100.0,2.0,2.0,42.0
3,61,622,651,2.0,1100.0,2.0,2.0,42.0
0,61,270,723,2.0,1100.0,2.0,2.0,42.0
3,61,111,290,3.0,1565.0,2.0,2.0,59.76
3,61,213,741,3.0,1440.0,2.0,2.0,55.0
2,22,680,723,2.0,1200.0,2.0,1.0,45.84
2,28,680,723,2.0,1200.0,2.0,1.0,45.84
3,26,680,723,2.0,1200.0,2.0,1.0,45.84
3,18,142,723,2.0,1230.0,3.0,2.0,47.0
3,61,422,165,3.0,1282.0,2.0,2.0,49.0
3,61,231,723,2.0,850.0,2.0,1.0,32.5
3,61,329,723,2.0,1020.0,2.0,2.0,39.0
3,24,131,723,2.0,1020.0,2.0,1.0,39.0
2,61,69,723,3.0,1700.0,3.0,1.0,65.0
3,61,331,723,3.0,1464.0,3.0,3.0,56.0
3,61,265,678,3.0,1464.0,3.0,2.0,56.0
3,61,265,678,3.0,1464.0,3.0,2.0,56.0
3,61,331,723,3.0,1464.0,3.0,2.0,56.0
3,61,331,723,3.0,1464.0,3.0,2.0,56.0
3,61,331,723,2.0,1464.0,2.0,2.0,56.0
3,61,265,678,3.0,1464.0,3.0,2.0,56.0
3,61,292,723,3.0,1464.0,3.0,2.0,56.0
3,61,256,723,3.0,1464.0,3.0,2.0,56.0
3,61,591,723,3.0,1464.0,3.0,2.0,56.0
3,61,256,723,3.0,1464.0,3.0,2.0,56.0
3,61,265,678,3.0,1464.0,3.0,2.0,56.0
3,61,397,723,2.0,1464.0,3.0,3.0,56.0
3,61,256,723,3.0,1464.0,3.0,2.0,56.0
3,61,331,723,3.0,1464.0,3.0,2.0,56.0
3,61,265,678,3.0,1464.0,3.0,3.0,56.0
3,61,256,723,3.0,1464.0,3.0,2.0,56.0
3,61,265,678,2.0,1464.0,2.0,2.0,56.0
3,61,256,723,2.0,1464.0,2.0,2.0,56.0
3,61,257,723,3.0,1464.0,3.0,2.0,56.0
3,61,331,723,3.0,1464.0,3.0,2.0,56.0
3,61,265,678,3.0,1464.0,3.0,2.0,56.0
3,61,331,723,3.0,1464.0,3.0,2.0,56.0
3,61,265,678,2.0,1464.0,2.0,2.0,56.0
3,61,591,723,3.0,1464.0,3.0,2.0,56.0
3,61,256,723,2.0,1464.0,2.0,2.0,56.0
3,61,331,723,3.0,1464.0,3.0,2.0,56.0
3,25,431,723,2.0,1225.0,2.0,2.0,46.86
3,61,129,60,2.0,1307.0,2.0,1.0,50.0
0,61,680,723,3.0,1150.0,2.0,3.0,44.0
0,61,565,1077,2.0,1150.0,2.0,0.0,44.0
3,61,584,800,3.0,1176.0,2.0,1.0,45.0
3,17,551,723,3.0,1215.0,2.0,2.0,46.5
0,61,213,1195,3.0,1620.0,3.0,2.0,62.0
3,61,33,864,3.0,1280.0,2.0,2.0,49.0
3,61,51,723,2.0,888.0,2.0,1.0,34.0
3,61,360,455,3.0,1452.0,3.0,3.0,55.6
0,61,295,1344,2.0,1175.0,2.0,0.0,45.0
3,61,620,292,3.0,1410.0,2.0,1.0,54.0
3,61,620,292,3.0,1410.0,2.0,1.0,54.0
0,61,375,723,3.0,1436.0,2.0,2.0,55.0
3,61,652,723,3.0,1488.0,3.0,0.0,57.0
3,61,265,723,2.0,1200.0,2.0,2.0,46.0
3,26,541,1294,2.0,1200.0,2.0,1.0,46.0
0,61,557,1339,2.0,1200.0,2.0,0.0,46.0
3,61,431,723,2.0,1200.0,2.0,2.0,46.0
3,61,622,723,2.0,1200.0,2.0,2.0,46.0
3,61,265,850,2.0,1200.0,2.0,2.0,46.0
3,61,130,1305,3.0,1200.0,3.0,2.0,46.0
3,61,684,1248,2.0,1065.0,2.0,1.0,40.84
0,61,686,723,3.0,1600.0,3.0,3.0,61.37
3,25,224,723,2.0,1225.0,2.0,2.0,47.0
3,61,188,723,2.0,1225.0,2.0,1.0,47.0
3,18,656,723,2.0,1225.0,2.0,2.0,47.0
3,18,632,723,2.0,1225.0,2.0,2.0,47.0
0,61,591,723,4.0,3126.0,4.0,0.0,120.0
3,61,213,278,2.0,1094.0,2.0,2.0,42.0
3,61,595,723,2.0,1120.0,2.0,2.0,43.0
3,61,541,207,2.0,1185.0,2.0,1.0,45.5
0,61,102,981,2.0,1250.0,2.0,0.0,48.0
3,61,375,723,3.0,1250.0,3.0,3.0,48.0
0,61,680,759,3.0,1770.0,4.0,1.0,68.0
3,61,34,813,2.0,1145.0,2.0,2.0,44.0
2,19,680,723,2.0,1200.0,2.0,2.0,46.13
2,18,680,723,2.0,1200.0,2.0,1.0,46.13
2,22,680,723,2.0,1200.0,2.0,1.0,46.13
2,17,148,723,2.0,1200.0,2.0,1.0,46.13
2,28,680,723,2.0,1200.0,2.0,1.0,46.13
2,22,514,723,2.0,1200.0,3.0,1.0,46.14
3,61,213,937,2.0,975.0,2.0,2.0,37.5
3,61,291,1280,2.0,1170.0,2.0,3.0,45.0
0,61,179,723,2.0,1300.0,2.0,2.0,50.0
3,61,109,1007,2.0,1300.0,2.0,1.0,50.0
3,61,336,948,3.0,1430.0,2.0,0.0,55.0
0,61,275,243,2.0,1297.0,2.0,1.0,49.9
0,61,686,723,2.0,1200.0,2.0,0.0,46.17
0,61,686,723,2.0,1200.0,2.0,2.0,46.17
3,61,139,1333,3.0,1455.0,2.0,2.0,56.0
3,61,285,723,2.0,965.0,2.0,2.0,37.15
3,61,565,586,2.0,1000.0,2.0,1.0,38.5
1,61,142,625,2.0,1000.0,2.0,1.0,38.5
3,22,17,723,3.0,2000.0,3.0,2.0,77.0
3,61,285,723,2.0,1015.0,2.0,1.0,39.08
3,25,188,723,3.0,1215.0,2.0,2.0,46.8
3,61,265,850,2.0,1194.0,2.0,2.0,46.0
3,61,265,723,2.0,1194.0,2.0,2.0,46.0
3,61,265,723,2.0,1194.0,2.0,2.0,46.0
3,61,504,723,2.0,1194.0,2.0,2.0,46.0
3,61,265,723,2.0,1194.0,2.0,2.0,46.0
3,61,265,723,2.0,1194.0,2.0,2.0,46.0
3,61,265,723,2.0,1194.0,2.0,2.0,46.0
3,61,504,766,2.0,1194.0,2.0,2.0,46.0
3,61,504,766,2.0,1194.0,2.0,2.0,46.0
3,61,504,766,2.0,1194.0,2.0,2.0,46.0
3,61,504,766,2.0,1194.0,2.0,2.0,46.0
3,61,265,723,2.0,1194.0,2.0,2.0,46.0
3,61,528,898,2.0,1090.0,2.0,1.0,42.0
0,61,48,762,2.0,960.0,2.0,3.0,37.0
3,61,565,723,2.0,1115.0,2.0,2.0,43.0
3,61,270,468,2.0,1244.0,3.0,0.0,48.0
0,61,128,805,3.0,1075.0,2.0,1.0,41.49
3,61,528,389,2.0,1140.0,2.0,2.0,44.0
3,61,605,576,3.0,1425.0,3.0,2.0,55.0
3,61,85,723,2.0,1450.0,2.0,1.0,55.99
3,61,360,455,3.0,1450.0,3.0,3.0,56.0
3,61,489,305,3.0,1424.0,2.0,3.0,55.0
3,61,373,98,2.0,1165.0,2.0,2.0,45.0
3,61,528,588,2.0,1165.0,2.0,1.0,45.0
3,23,421,723,2.0,1165.0,2.0,2.0,45.0
3,61,231,723,2.0,893.0,2.0,2.0,34.5
0,61,329,961,2.0,1035.0,2.0,2.0,40.0
3,61,501,1018,3.0,1500.0,2.0,2.0,58.0
0,61,98,723,4.0,3750.0,5.0,3.0,145.0
3,61,429,1041,2.0,905.0,2.0,1.0,35.0
3,61,130,709,2.0,1034.0,2.0,3.0,40.0
3,61,32,471,3.0,1551.0,2.0,2.0,60.0
3,23,131,723,3.0,1365.0,3.0,1.0,52.81
3,23,130,953,3.0,1365.0,3.0,1.0,52.81
3,25,130,953,3.0,1365.0,3.0,1.0,52.82
3,61,285,723,3.0,1550.0,2.0,2.0,60.0
0,61,200,1135,3.0,1550.0,2.0,1.0,60.0
0,61,111,290,2.0,1100.0,2.0,2.0,42.6
0,61,377,570,2.0,1110.0,2.0,1.0,43.0
3,61,360,1055,2.0,1110.0,2.0,2.0,43.0
3,61,523,723,2.0,1200.0,2.0,2.0,46.5
0,20,219,723,5.0,2400.0,5.0,2.0,93.0
3,61,218,723,3.0,1445.0,2.0,1.0,56.0
3,61,256,723,3.0,1393.0,3.0,2.0,54.0
3,61,102,723,2.0,1160.0,2.0,2.0,45.0
0,61,637,1035,2.0,1160.0,2.0,2.0,45.0
3,18,407,723,2.0,1250.0,2.0,2.0,48.5
0,61,253,723,3.0,1675.0,3.0,2.0,65.0
3,61,376,723,3.0,1082.0,2.0,0.0,42.0
0,61,166,1088,2.0,850.0,2.0,1.0,33.0
3,61,543,1208,2.0,1275.0,2.0,2.0,49.5
3,25,130,953,3.0,1295.0,2.0,1.0,50.28
0,61,157,1232,4.0,2704.0,5.0,0.0,105.0
3,61,147,723,3.0,1107.0,2.0,1.0,43.0
3,61,684,1248,2.0,1065.0,2.0,1.0,41.38
0,61,680,1009,2.0,1225.0,2.0,2.0,47.6
3,61,455,723,3.0,1930.0,3.0,3.0,75.0
3,61,512,652,2.0,1280.0,2.0,1.0,49.75
3,61,595,251,3.0,1415.0,2.0,1.0,55.0
3,61,204,822,3.0,1595.0,3.0,3.0,62.0
3,61,637,357,2.0,900.0,2.0,2.0,35.0
0,61,143,88,2.0,900.0,2.0,3.0,35.0
3,61,147,723,2.0,900.0,2.0,3.0,35.0
3,61,384,723,2.0,900.0,2.0,1.0,35.0
3,61,33,864,3.0,1260.0,2.0,1.0,49.0
3,20,680,723,3.0,1800.0,2.0,2.0,70.0
3,61,250,748,3.0,1800.0,3.0,1.0,70.0
2,61,408,723,5.0,1800.0,5.0,0.0,70.0
3,20,680,723,3.0,1800.0,2.0,2.0,70.0
3,61,243,639,3.0,1800.0,3.0,2.0,70.0
3,61,235,566,2.0,1170.0,2.0,1.0,45.51
3,41,642,667,2.0,1045.0,2.0,1.0,40.65
3,61,360,455,3.0,1452.0,3.0,3.0,56.5
3,61,285,723,2.0,1141.0,2.0,1.0,44.4
0,61,283,635,2.0,1106.0,2.0,1.0,43.09
3,61,528,389,3.0,1540.0,3.0,3.0,60.0
3,61,528,389,3.0,1540.0,3.0,3.0,60.0
0,61,283,723,2.0,980.0,2.0,1.0,38.19
3,18,148,723,3.0,1330.0,2.0,2.0,51.83
0,61,259,129,3.0,1360.0,2.0,1.0,53.0
3,61,285,723,2.0,1129.0,2.0,1.0,44.0
3,61,128,805,3.0,1180.0,2.0,1.0,46.0
0,61,233,1272,3.0,1539.0,3.0,2.0,60.0
3,61,274,34,2.0,1231.0,2.0,2.0,48.0
3,61,37,723,2.0,1190.0,2.0,2.0,46.41
3,61,111,290,2.0,1200.0,2.0,2.0,46.8
3,61,111,290,3.0,1410.0,2.0,3.0,54.99
3,61,580,5,2.0,1121.0,2.0,1.0,43.72
3,61,274,557,2.0,1041.0,2.0,2.0,40.6
3,19,573,723,2.0,901.0,2.0,1.0,35.14
3,61,580,5,3.0,1532.0,3.0,2.0,59.75
3,61,580,5,3.0,1442.0,3.0,2.0,56.24
3,61,565,564,3.0,1173.0,2.0,2.0,45.75
3,61,678,740,2.0,1205.0,2.0,1.0,47.0
3,61,580,5,2.0,1025.0,2.0,1.0,39.98
3,61,286,723,2.0,1243.0,2.0,2.0,48.5
3,61,160,723,2.0,1230.0,2.0,2.0,48.0
1,61,452,723,2.0,1230.0,2.0,3.0,48.0
0,61,478,1075,2.0,1153.0,2.0,2.0,45.0
3,61,147,1089,2.0,922.0,2.0,1.0,36.0
0,61,328,723,1.0,1050.0,2.0,2.0,41.0
3,18,148,723,2.0,1050.0,2.0,2.0,41.0
0,61,604,1177,2.0,1050.0,2.0,3.0,41.0
0,61,128,805,2.0,845.0,2.0,1.0,33.0
3,61,128,805,2.0,845.0,2.0,1.0,33.0
3,25,130,953,3.0,1280.0,3.0,1.0,50.0
0,61,318,723,3.0,1408.0,2.0,0.0,55.0
3,61,110,816,4.0,1664.0,4.0,3.0,65.0
3,61,128,805,3.0,1075.0,2.0,1.0,42.0
3,61,684,723,3.0,1075.0,2.0,1.0,42.0
3,61,128,805,3.0,1075.0,2.0,1.0,42.0
3,61,528,285,3.0,1510.0,2.0,3.0,59.0
3,22,142,723,2.0,1225.0,2.0,2.0,47.88
3,61,102,392,3.0,1535.0,3.0,3.0,60.0
3,61,329,419,2.0,1100.0,2.0,2.0,43.0
3,61,188,723,2.0,1125.0,2.0,1.0,44.0
3,18,16,723,3.0,1250.0,3.0,3.0,48.9
0,61,329,409,2.0,1035.0,2.0,1.0,40.5
3,61,500,972,2.0,1150.0,2.0,2.0,45.0
0,61,338,624,2.0,1150.0,2.0,2.0,45.0
3,61,51,723,3.0,1150.0,3.0,2.0,45.0
3,61,603,723,2.0,1150.0,2.0,2.0,45.0
3,61,147,723,3.0,971.0,2.0,2.0,38.0
0,61,647,723,2.0,1022.0,2.0,2.0,40.0
3,61,622,651,3.0,1430.0,2.0,2.0,56.0
3,61,622,651,3.0,1430.0,2.0,2.0,56.0
3,61,622,651,3.0,1430.0,2.0,3.0,56.0
3,61,329,723,2.0,1200.0,2.0,3.0,47.0
3,61,407,623,2.0,1200.0,2.0,1.0,47.0
3,61,627,723,2.0,1200.0,2.0,2.0,47.0
0,61,422,723,6.0,3600.0,6.0,0.0,141.0
3,23,130,953,3.0,1260.0,3.0,1.0,49.36
3,25,130,953,3.0,1260.0,3.0,1.0,49.36
3,61,680,137,3.0,1608.0,2.0,3.0,63.0
3,18,455,723,2.0,1225.0,2.0,2.0,48.0
3,17,142,723,2.0,1225.0,2.0,2.0,48.0
3,18,423,723,2.0,1225.0,2.0,2.0,48.0
3,18,338,723,2.0,1225.0,2.0,2.0,48.0
3,18,317,723,2.0,1225.0,2.0,2.0,48.0
3,18,164,723,2.0,1225.0,2.0,2.0,48.0
0,61,338,1282,2.0,1225.0,2.0,2.0,48.0
0,61,637,723,3.0,1480.0,2.0,1.0,58.0
3,61,565,100,3.0,1403.0,3.0,1.0,55.0
0,61,164,596,2.0,1020.0,2.0,2.0,40.0
3,61,318,1355,2.0,1020.0,2.0,1.0,40.0
0,61,565,699,3.0,1530.0,2.0,2.0,60.0
3,61,285,723,1.0,1351.0,2.0,1.0,53.0
3,25,210,723,3.0,1300.0,2.0,1.0,51.0
3,61,329,961,2.0,1096.0,2.0,1.0,43.0
3,61,518,723,2.0,1325.0,2.0,2.0,52.0
0,61,162,723,2.0,1070.0,2.0,2.0,42.0
3,18,17,723,2.0,1070.0,2.0,2.0,42.0
1,61,637,1299,3.0,1350.0,2.0,2.0,53.0
3,61,341,671,2.0,1222.0,2.0,3.0,48.0
3,61,680,1009,2.0,1260.0,2.0,2.0,49.5
3,61,683,723,3.0,1400.0,2.0,3.0,55.0
3,61,604,723,3.0,1400.0,2.0,1.0,55.0
0,61,565,1334,3.0,1400.0,3.0,2.0,55.0
3,61,60,723,3.0,1400.0,2.0,2.0,55.0
0,61,329,723,7.0,2800.0,6.0,1.0,110.0
3,61,284,723,2.0,1272.0,2.0,2.0,50.0
3,61,622,1223,2.0,1450.0,2.0,1.0,57.0
3,61,111,1343,2.0,1170.0,2.0,2.0,46.0
0,61,59,655,2.0,1100.0,2.0,1.0,43.25
3,61,286,949,2.0,1016.0,2.0,1.0,39.95
3,61,377,414,2.0,890.0,2.0,1.0,35.0
3,61,565,1077,3.0,1525.0,2.0,2.0,60.0
3,61,265,723,2.0,1194.0,2.0,2.0,47.0
3,61,504,766,2.0,1194.0,2.0,2.0,47.0
3,61,265,723,2.0,1194.0,2.0,2.0,47.0
3,61,504,766,2.0,1194.0,2.0,2.0,47.0
3,61,265,723,2.0,1194.0,2.0,2.0,47.0
3,61,504,766,2.0,1194.0,2.0,2.0,47.0
3,61,504,766,2.0,1194.0,2.0,2.0,47.0
3,61,265,723,2.0,1194.0,2.0,2.0,47.0
3,61,504,766,2.0,1194.0,2.0,2.0,47.0
3,61,265,723,2.0,1194.0,2.0,2.0,47.0
3,61,504,766,2.0,1194.0,2.0,2.0,47.0
3,25,265,723,2.0,1194.0,2.0,2.0,47.0
3,61,265,723,2.0,1194.0,2.0,2.0,47.0
3,61,265,723,2.0,1194.0,2.0,2.0,47.0
3,61,504,766,2.0,1194.0,2.0,2.0,47.0
3,61,286,723,2.0,1016.0,2.0,2.0,40.0
0,61,637,723,2.0,1143.0,2.0,2.0,45.0
3,61,27,163,2.0,1270.0,2.0,1.0,50.0
3,25,131,723,3.0,1280.0,3.0,1.0,50.4
3,61,557,489,2.0,1219.0,2.0,2.0,48.0
3,61,504,723,2.0,1092.0,2.0,2.0,43.0
3,61,385,723,2.0,965.0,2.0,1.0,38.0
3,61,26,922,2.0,1005.0,2.0,1.0,39.59
3,23,130,953,2.0,1015.0,2.0,1.0,40.0
2,61,635,723,4.0,3500.0,4.0,0.0,138.0
3,61,215,723,3.0,1192.0,2.0,3.0,47.0
3,61,564,723,2.0,913.0,2.0,1.0,36.0
3,27,680,10,2.0,1140.0,2.0,2.0,45.0
1,61,324,723,2.0,1140.0,2.0,3.0,45.0
3,61,642,186,3.0,1520.0,2.0,2.0,60.0
3,61,284,723,2.0,1307.0,2.0,2.0,51.6
3,61,680,1124,2.0,1317.0,2.0,2.0,52.0
3,61,591,921,2.0,1139.7,2.0,1.0,45.0
3,61,588,950,3.0,1570.0,3.0,2.0,62.0
3,61,637,897,2.0,1000.0,2.0,2.0,39.5
3,17,642,658,2.0,1120.0,2.0,2.0,44.24
3,17,642,658,3.0,1600.0,3.0,2.0,63.2
3,23,682,723,2.0,1015.0,2.0,1.0,40.1
3,61,338,723,2.0,1063.0,2.0,2.0,42.0
3,61,26,922,2.0,985.0,2.0,1.0,38.92
3,25,130,953,3.0,1365.0,3.0,1.0,53.96
3,61,594,1203,4.0,2150.0,3.0,2.0,85.0
3,61,484,1321,2.0,961.0,2.0,2.0,38.0
0,61,464,723,2.0,1100.0,2.0,2.0,43.5
3,61,469,723,2.0,1125.0,2.0,2.0,44.5
0,61,680,723,3.0,1896.0,3.0,1.0,75.0
3,61,672,818,2.0,910.0,2.0,3.0,36.0
3,61,342,723,3.0,1365.0,3.0,2.0,54.0
3,61,427,443,3.0,1567.0,2.0,3.0,62.0
3,61,637,723,2.0,1213.0,2.0,2.0,48.0
3,23,130,953,2.0,1005.0,2.0,1.0,39.77
3,23,131,723,2.0,1005.0,2.0,1.0,39.77
3,25,213,723,2.0,1005.0,2.0,1.0,39.77
2,61,51,943,3.0,2400.0,4.0,0.0,95.0
2,61,266,210,2.0,2400.0,2.0,1.0,95.0
0,61,95,723,4.0,4800.0,4.0,3.0,190.0
3,61,591,799,2.0,1010.0,2.0,1.0,40.0
3,61,355,938,3.0,1290.0,2.0,3.0,51.1
3,23,130,953,2.0,1035.0,2.0,1.0,41.0
3,61,377,723,2.0,1060.0,2.0,3.0,42.0
3,61,122,723,2.0,1060.0,2.0,2.0,42.0
3,61,370,647,2.0,1060.0,2.0,2.0,42.0
0,61,637,723,2.0,1085.0,2.0,2.0,43.0
3,61,564,212,2.0,1185.0,2.0,2.0,47.0
3,18,573,723,2.0,1134.0,2.0,2.0,45.0
3,61,565,723,3.0,1385.0,3.0,1.0,55.0
0,61,62,1273,2.0,1460.0,2.0,1.0,58.0
3,61,184,180,2.0,1057.0,2.0,1.0,42.0
0,61,204,196,2.0,1107.0,2.0,3.0,44.0
3,25,130,953,2.0,955.0,2.0,1.0,37.97
3,61,612,99,3.0,1559.0,3.0,2.0,62.0
3,61,315,900,3.0,1439.0,3.0,1.0,57.23
3,48,26,723,2.0,880.0,2.0,1.0,35.0
3,61,309,723,2.0,1125.0,2.0,1.0,44.75
3,61,284,723,2.0,1156.0,2.0,2.0,46.0
3,61,172,1136,2.0,1156.0,2.0,2.0,46.0
3,61,284,723,2.0,1357.0,2.0,2.0,54.0
3,61,284,723,2.0,1357.0,2.0,2.0,54.0
3,61,100,723,2.0,1005.0,2.0,2.0,40.0
3,23,131,723,2.0,1030.0,2.0,1.0,41.0
3,61,338,624,3.0,1256.0,2.0,2.0,50.0
2,61,187,723,2.0,2260.0,3.0,1.0,90.0
3,61,191,723,2.0,1155.0,2.0,1.0,46.0
0,61,375,1291,2.0,1255.0,2.0,2.0,50.0
3,28,680,10,2.0,1074.0,2.0,1.0,42.79
0,61,268,723,2.0,1305.0,2.0,2.0,52.0
3,23,680,10,2.0,1074.0,2.0,1.0,42.8
3,61,365,723,3.0,1380.0,2.0,2.0,55.0
0,61,565,723,3.0,1380.0,2.0,2.0,55.0
3,61,191,723,3.0,1435.0,3.0,3.0,57.2
3,61,565,1077,3.0,1505.0,2.0,2.0,60.0
3,61,191,723,2.0,1128.0,2.0,2.0,45.0
3,61,472,793,2.0,1178.0,2.0,3.0,47.0
3,61,206,723,2.0,1090.0,2.0,2.0,43.5
3,19,375,723,2.0,927.0,2.0,2.0,37.0
3,19,610,723,2.0,927.0,2.0,2.0,37.0
3,61,565,100,3.0,1403.0,3.0,1.0,56.0
3,61,680,914,3.0,1453.0,2.0,2.0,58.0
3,18,540,1335,2.0,1235.0,2.0,1.0,49.3
3,18,130,266,2.0,1127.0,2.0,1.0,45.0
3,61,392,723,2.0,1197.0,2.0,1.0,47.8
3,61,476,518,2.0,1202.0,2.0,1.0,48.0
3,48,684,723,2.0,1026.0,2.0,1.0,41.0
3,18,540,1335,2.0,1151.0,2.0,2.0,46.0
3,18,540,1335,2.0,1251.0,2.0,1.0,50.0
3,61,641,434,2.0,1088.0,2.0,2.0,43.5
3,61,565,1268,2.0,1113.0,2.0,1.0,44.5
3,61,355,723,3.0,1560.0,2.0,2.0,62.38
3,61,91,723,2.0,1600.0,2.0,1.0,63.98
3,61,637,723,2.0,993.0,2.0,1.0,39.71
3,61,199,723,2.0,1010.0,2.0,1.0,40.39
3,61,199,723,2.0,1010.0,2.0,1.0,40.39
3,61,91,723,2.0,1020.0,2.0,2.0,40.79
3,61,91,723,2.0,1020.0,2.0,2.0,40.79
3,61,17,723,2.0,1035.0,2.0,1.0,41.39
3,61,17,1171,2.0,1040.0,2.0,1.0,41.59
3,61,18,552,2.0,1062.0,2.0,1.0,42.47
3,61,18,552,2.0,1062.0,2.0,1.0,42.47
3,61,637,723,2.0,1065.0,2.0,1.0,42.59
3,61,637,723,3.0,1065.0,2.0,2.0,42.59
3,61,17,1171,2.0,1070.0,2.0,1.0,42.79
3,61,392,723,2.0,1070.0,2.0,1.0,42.79
3,61,17,1171,2.0,1070.0,2.0,1.0,42.79
3,61,199,723,2.0,1072.0,2.0,1.0,42.87
3,61,199,723,2.0,1072.0,2.0,1.0,42.87
3,61,17,1171,2.0,1075.0,2.0,1.0,42.99
3,61,18,723,2.0,1089.0,2.0,1.0,43.55
3,61,18,552,2.0,1089.0,2.0,1.0,43.55
3,61,637,723,2.0,1089.0,2.0,1.0,43.55
3,61,528,534,2.0,1090.0,2.0,2.0,43.59
3,61,18,552,2.0,1098.0,2.0,1.0,43.91
3,61,604,723,3.0,1130.0,2.0,3.0,45.19
3,61,528,534,2.0,1145.0,2.0,2.0,45.79
3,61,637,723,2.0,1150.0,2.0,1.0,45.99
3,61,355,723,2.0,1160.0,2.0,1.0,46.39
3,61,509,723,2.0,1160.0,2.0,1.0,46.39
3,61,509,723,2.0,1160.0,2.0,2.0,46.39
3,61,509,723,2.0,1160.0,2.0,1.0,46.39
3,61,114,723,2.0,1170.0,2.0,1.0,46.79
3,61,91,723,2.0,1170.0,2.0,2.0,46.79
3,61,528,723,2.0,1185.0,2.0,2.0,47.39
3,61,114,723,2.0,1185.0,2.0,1.0,47.39
3,61,392,723,2.0,1206.0,2.0,1.0,48.23
3,8,115,974,2.0,1220.0,2.0,2.0,48.79
3,61,18,552,3.0,1224.0,2.0,2.0,48.95
3,61,637,723,3.0,1255.0,2.0,3.0,50.19
3,61,637,723,3.0,1255.0,2.0,2.0,50.19
3,61,18,552,3.0,1269.0,2.0,3.0,50.75
3,61,509,723,3.0,1270.0,2.0,2.0,50.79
3,61,509,723,3.0,1270.0,2.0,2.0,50.79
3,61,509,723,3.0,1270.0,2.0,1.0,50.79
3,61,509,723,3.0,1270.0,2.0,2.0,50.79
3,61,509,723,3.0,1270.0,2.0,2.0,50.79
3,61,509,723,3.0,1270.0,2.0,2.0,50.79
3,61,509,723,3.0,1270.0,2.0,3.0,50.79
3,61,18,552,3.0,1296.0,2.0,2.0,51.83
3,61,199,723,3.0,1360.0,2.0,2.0,54.39
3,61,18,552,3.0,1368.0,2.0,1.0,54.71
3,61,17,1171,3.0,1370.0,2.0,1.0,54.79
3,61,17,723,3.0,1370.0,2.0,1.0,54.79
3,61,17,1171,3.0,1370.0,2.0,2.0,54.79
3,61,17,1171,3.0,1370.0,2.0,2.0,54.79
3,61,528,534,3.0,1375.0,2.0,1.0,54.99
3,61,392,723,3.0,1404.0,2.0,1.0,56.15
3,61,199,723,3.0,1425.0,2.0,2.0,56.99
3,61,199,723,3.0,1460.0,2.0,2.0,58.39
3,61,509,723,3.0,1475.0,2.0,2.0,58.99
3,61,509,723,3.0,1475.0,2.0,2.0,58.99
